0.1338,2,168,70000,5852,2926,35000,2926,17.49546435050928,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.764031942400823,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.366894758646307,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.20118284024514,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.8740303709947,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.449750717846886,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.181183125955343,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.414036942329396,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.25118212596963,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.304038513735517,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.364037656604907,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.572606105627063,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,16.689761574834645,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.134040942272254,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.612605534206654,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.3983228811017,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.58403451379266,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.271181840259427,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.216896901472836,Collection Zone
0.1338,2,168,70000,5852,2926,35000,2926,17.03975657490607,Collection Zone
